province_th,district_th,province_key,district_key,Ss,S1,region,source_standard,source_section,source_table,source_page_pdf,source_standard_page,source_note
หนองบัวลำภู,เมืองหนองบัวลำภู,หนองบัวลำภู,เมืองหนองบัวลำภู,0.132,0.041,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,35,21,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
หนองบัวลำภู,ศรีบุญเรือง,หนองบัวลำภู,ศรีบุญเรือง,0.102,0.037,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,35,21,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
หนองบัวลำภู,สุวรรณคูหา,หนองบัวลำภู,สุวรรณคูหา,0.198,0.05,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,35,21,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
อ่างทอง,ไชโย,อ่างทอง,ไชโย,0.116,0.062,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,35,21,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
อ่างทอง,ป่าโมก,อ่างทอง,ป่าโมก,0.121,0.062,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,35,21,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
อ่างทอง,โพธิ์ทอง,อ่างทอง,โพธิ์ทอง,0.146,0.07,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,35,21,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
อ่างทอง,เมืองอ่างทอง,อ่างทอง,เมืองอ่างทอง,0.12,0.062,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,35,21,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
อ่างทอง,วิเศษชัยชาญ,อ่างทอง,วิเศษชัยชาญ,0.135,0.066,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,35,21,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
อ่างทอง,สามโก้,อ่างทอง,สามโก้,0.151,0.071,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,35,21,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
อ่างทอง,แสวงหา,อ่างทอง,แสวงหา,0.13,0.065,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,35,21,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
อำนาจเจริญ,ชานุมาน,อำนาจเจริญ,ชานุมาน,0.043,0.025,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,35,21,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
อำนาจเจริญ,ปทุมราชวงศา,อำนาจเจริญ,ปทุมราชวงศา,0.038,0.024,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,35,21,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
อำนาจเจริญ,พนา,อำนาจเจริญ,พนา,0.036,0.023,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,35,21,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
อำนาจเจริญ,เมืองอำนาจเจริญ,อำนาจเจริญ,เมืองอำนาจเจริญ,0.038,0.024,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,35,21,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
อำนาจเจริญ,ลืออำนาจ,อำนาจเจริญ,ลืออำนาจ,0.037,0.023,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,35,21,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
อำนาจเจริญ,เสนางคนิคม,อำนาจเจริญ,เสนางคนิคม,0.04,0.025,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,35,21,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
อำนาจเจริญ,หัวตะพาน,อำนาจเจริญ,หัวตะพาน,0.037,0.024,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,35,21,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
อุดรธานี,กู่แก้ว,อุดรธานี,กู่แก้ว,0.095,0.036,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,35,21,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
อุดรธานี,กุดจับ,อุดรธานี,กุดจับ,0.184,0.047,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,36,22,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
อุดรธานี,กุมภวาปี,อุดรธานี,กุมภวาปี,0.104,0.037,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,36,22,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
อุดรธานี,ไชยวาน,อุดรธานี,ไชยวาน,0.108,0.038,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,36,22,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
อุดรธานี,ทุ่งฝน,อุดรธานี,ทุ่งฝน,0.132,0.041,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,36,22,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
อุดรธานี,นายูง,อุดรธานี,นายูง,0.213,0.054,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,36,22,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
